time,type,outcome,att,att_low,att_high,pollutant
1990,treated,9.482099766216052,-0.9091995097806671,-12.242741450235684,11.888029595004035,pm25
1990,counterfactual,9.491233345750189,-0.9091995097806671,-12.242741450235684,11.888029595004035,pm25
1991,treated,9.467277450236546,2.558462666396255,-7.078628015031696,13.195038340545672,pm25
1991,counterfactual,9.442014632766844,2.558462666396255,-7.078628015031696,13.195038340545672,pm25
1992,treated,9.394487901020446,-4.095641104443937,-10.964143484336642,3.302718872026067,pm25
1992,counterfactual,9.436306653643673,-4.095641104443937,-10.964143484336642,3.302718872026067,pm25
1993,treated,9.368172016127195,-4.790502713772393,-9.743921887382346,0.43476919288973903,pm25
1993,counterfactual,9.417262503883851,-4.790502713772393,-9.743921887382346,0.43476919288973903,pm25
1994,treated,9.320109587436495,0.7297490749469171,-3.2884605927043897,4.914908922816208,pm25
1994,counterfactual,9.31283859453885,0.7297490749469171,-3.2884605927043897,4.914908922816208,pm25
1995,treated,8.984801566528482,4.752116363712111,-0.03983114769229301,9.773782984394774,pm25
1995,counterfactual,8.938374989968905,4.752116363712111,-0.03983114769229301,9.773782984394774,pm25
1996,treated,8.968675921133848,4.280517912033832,-0.9265466006566414,9.761253321508633,pm25
1996,counterfactual,8.926761551517057,4.280517912033832,-0.9265466006566414,9.761253321508633,pm25
1997,treated,8.903140634471649,5.468711672677284,-0.21581015805349768,11.47707026046585,pm25
1997,counterfactual,8.849896483352705,5.468711672677284,-0.21581015805349768,11.47707026046585,pm25
1998,treated,8.770258611685707,-2.636385844201816,-7.224868756489233,2.179034773849553,pm25
1998,counterfactual,8.796976228116154,-2.636385844201816,-7.224868756489233,2.179034773849553,pm25
1999,treated,8.6973920226057,-2.8205270335460053,-7.048072799517103,1.599291703429051,pm25
1999,counterfactual,8.726002702902463,-2.8205270335460053,-7.048072799517103,1.599291703429051,pm25
2000,treated,8.630092218444581,-2.134601147622406,-6.560325766502717,2.500745760321288,pm25
2000,counterfactual,8.65166935095001,-2.134601147622406,-6.560325766502717,2.500745760321288,pm25
2001,treated,8.63743989068744,-0.7662763884300983,-5.678181812022343,4.4014215480061125,pm25
2001,counterfactual,8.645132164394779,-0.7662763884300983,-5.678181812022343,4.4014215480061125,pm25
2002,treated,8.592137058392764,18.022945799559807,1.4847949609131383,37.256184441923025,pm25
2002,counterfactual,8.42642818289082,18.022945799559807,1.4847949609131383,37.256184441923025,pm25
2003,treated,8.58268137517397,3.134326703310042,-6.386521012545742,13.623480930247013,pm25
2003,counterfactual,8.551819279837364,3.134326703310042,-6.386521012545742,13.623480930247013,pm25
2004,treated,8.536666714613483,14.156277374935744,-1.507752429404452,32.31148628995051,pm25
2004,counterfactual,8.4042685368037091,14.156277374935744,-1.507752429404452,32.31148628995051,pm25
2005,treated,8.519079533303904,-12.172629435812565,-20.468569582774055,-3.0113380363849807,pm25
2005,counterfactual,8.64887652959789,-12.172629435812565,-20.468569582774055,-3.0113380363849807,pm25
2006,treated,8.478236078565363,-17.062353076103676,-27.12033882667989,-5.616283520936049,pm25
2006,counterfactual,8.66531718096121,-17.062353076103676,-27.12033882667989,-5.616283520936049,pm25
2007,treated,8.428743690058644,-26.45501199853333,-38.91847971320838,-11.448417872704809,pm25
2007,counterfactual,8.736016575420908,-26.45501199853333,-38.91847971320838,-11.448417872704809,pm25
2008,treated,8.343671641764205,-28.57679083501988,-40.60875721316347,-14.107289760989039,pm25
2008,counterfactual,8.680218952893716,-28.57679083501988,-40.60875721316347,-14.107289760989039,pm25
2009,treated,8.102659018448316,-48.80063428175443,-59.94571838361531,-34.554436026176184,pm25
2009,counterfactual,8.772102060783197,-48.80063428175443,-59.94571838361531,-34.554436026176184,pm25
2010,treated,8.143371697918994,-52.36556708475182,-65.5689971674112,-34.09895116358207,pm25
2010,counterfactual,8.884986003610889,-52.36556708475182,-65.5689971674112,-34.09895116358207,pm25
2011,treated,8.135599538323866,-53.87222184893725,-69.13627525743844,-31.059133824524043,pm25
2011,counterfactual,8.909354392847725,-53.87222184893725,-69.13627525743844,-31.059133824524043,pm25
2012,treated,8.010263770175166,-62.812287938609046,-76.51557951445848,-41.11304857565732,pm25
2012,counterfactual,8.999455570382482,-62.812287938609046,-76.51557951445848,-41.11304857565732,pm25
2013,treated,7.983601626984149,-62.617789340050734,-76.05056479431627,-41.65082968248104,pm25
2013,counterfactual,8.967576872512977,-62.617789340050734,-76.05056479431627,-41.65082968248104,pm25
2014,treated,7.990228484984573,-55.64978826876843,-70.27729415171144,-33.82361314461792,pm25
2014,counterfactual,8.803281188130804,-55.64978826876843,-70.27729415171144,-33.82361314461792,pm25
2015,treated,7.911234190354701,-64.12239196607666,-78.5261110009474,-40.057305954565116,pm25
2015,counterfactual,8.936291007095654,-64.12239196607666,-78.5261110009474,-40.057305954565116,pm25
2016,treated,7.870363751145131,-65.85406978374624,-79.46272834346824,-43.22787516118532,pm25
2016,counterfactual,8.944890531973561,-65.85406978374624,-79.46272834346824,-43.22787516118532,pm25
2017,treated,7.948244440482552,-64.83688402824401,-79.62821276488509,-39.30602599697794,pm25
2017,counterfactual,8.993416934947998,-64.83688402824401,-79.62821276488509,-39.30602599697794,pm25
2018,treated,7.87963278595786,-63.76897491240998,-78.8596141605921,-37.90618634544549,pm25
2018,counterfactual,8.894887173550464,-63.76897491240998,-78.8596141605921,-37.90618634544549,pm25
2019,treated,7.797278250861076,-66.06548554453478,-80.27736366655887,-41.61271080298522,pm25
2019,counterfactual,8.878015814871091,-66.06548554453478,-80.27736366655887,-41.61271080298522,pm25
2020,treated,7.686351686940445,-68.46727173293858,-82.56412718550438,-42.97314722680851,pm25
2020,counterfactual,8.840495873871067,-68.46727173293858,-82.56412718550438,-42.97314722680851,pm25
2021,treated,7.702872074347177,-67.91212177336561,-81.84577742107264,-43.284162975809814,pm25
2021,counterfactual,8.839563926856194,-67.91212177336561,-81.84577742107264,-43.284162975809814,pm25
